label,tweet,dataset
anger,"Lelaki harus bisa jaga nafsunya, jaga pandangannya.. Burung kalian yang ga bisa diatur, nyalahin pakaian perempuan!! Pake ""makanya"" lagi..",indonlu
happy,"Anteng main, bayi ini tadi video call pengen dibeliin pesawat robot.  Setelah edisi mobil robot, dia ketagihan. Carinya kapaaan.. sekarang aja rapat sampai Rabu, Jumat udah pulang. Mana keukeuh pengen Neng yang beliin.",indonlu
happy,"Sayanggg wkwk aku mau ngakak Kamu jahat banget astaga masa anak kamu sendiri, kamu katain  tetep cakep tau dia tuhh Alis kamu juga malah bisa buat jalan kutu waktu itu :p Akhirnya ternyata ada yg berpandapat dia mirip alm jonghyun juga yaa..!!",indonlu
love,Jika kita mencintai seseorang.. Berusahalah untuk tampil apa adanya.. Karena cinta sejati selalu dapat menerima kelebihan dan kekurangan kita....,indonlu
sadness,"[USERNAME] [USERNAME] [USERNAME] Iyaa . Soalnya efek setelah speak up itu beragam, dan lebih banyak yg jatuhin sih untuk yg aku lihat saat ini dan itu malah makin menggerus mental. Mungkin yg ngatain speak up itu lebay dsb mental mereka mental pe",indonlu
happy,"kalian pernah ngga sih ngerasain gmn rasanya telponan sm orang berjam-jam, videocall setiap malam, share with them padahal bukan siapa-siapa dan dia selalu meluangkan waktu buat nanya how was ur day sesibuk apapun dia.",indonlu
anger,"Belakangan bejibun yg nanya, ""mi, gimana sama si x, kenapa jarang bareng sekarang?"", ""mi, si x kek gini kek gitu ya?"", ""mi si x kok gini si?"", ""mi, si x lagi deket sama si y ya"". Well, si x memang sahabat gue, tapi bukan berarti segala urusan si x gue tau.",indonlu
anger,"Sudah saatnya menjadi singa yang garang dan terhormat,, Bukan lagi menjadi anjing penjaga kepentingan yang memberi makan........ [URL]",indonlu
love,"Terserahlah org mau ngatain aku apa. Sampai saat ini, dia msh jadi malaikat terbaik yang dikirimkan dalam hidupku. Dan akan tetap selalu jadi yang terbaik",indonlu
sadness,"Jadi tadi mas drivernya kayaknya sempat meriksa duitnya. Cuman karena aku udah masuk rumah, jadi dia pergi jg. Duhh...maapin mas driver",indonlu
happy,"Duh jd cerita kmana2.. Intinya yaa, klo kita slalu bersyukur.. slalu mrasa cukup, pasrah tp ikhtiar kenceng, slalu adaaa aja hal yg bkin kita merasa beruntung di tengah2 tantangan hidup yg semakin tinggi.. dan doa ortu adalah yg paling utama..",indonlu
happy,Bulan puasa 2017 Di jepang ku diminta masak untuk bukaan makanan indonesia. hasilnya imam dari pakistan bbrpa jamaah minta nambah untuk sahurrrr. [URL],indonlu
anger,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] Waduh.... Nyari panggungmu terlalu jauh bung. Junjunganmu sj tdk ada yg langsung kyk anda. Eh btw, anda punya junjungan siapa ya?",indonlu
happy,"[USERNAME] Esbuah 5rb, bolak balik gojek 20rb, beli 4 es buah 20rb, jadi 40rb.. worth it lah asli drpd dikota yg jual ceban 1 aja udah jarang parah.. wkwkwk",indonlu
happy,"Commuting pagi dari Bintara ke Pejambon ada 3 KRL, yaitu 06.34, 06.45, atau 07.09. Selama lancar, naik KRL di antara opsi tsb ga pernah telat. Tadi gw subuh ke Jatinegara jemput istri. Pulang eh ketiduran baru bangun jam 06.30. Masi ngejar KRL 07.09 dan sampe kantor jam 07.54.",indonlu
anger,"Banyak juga yang menyepelakan dengan kalimat, ""Halah lo cuma digituin, gue malah lebih. Gue aja biasa, lo kenapa lebay bgt si. Gausa cari muka deh."" That's why many men are easy to do sexual harrashment because many victim still keep silent and stay to think positive.",indonlu
fear,"aku tuh ceritanya gak pernah pake skincare soalnya masih takut"" gitu mau pakenya juga takutnya jadi rusak, nah ada saran gak buat muka mulus tanpa skincare??",indonlu
anger,"[USERNAME] Syarat seperti apa yg sebenarnya diminta Traveloka? Apa ga bisa diberikan info lebih detail? Apakah krn alamat ga sesuai KTP? Gaji kurang besar? Muka krg tampan? Dan dengan kalimat ""kurang beruntung"", kok kesannya jadi kayak undian?",indonlu
love,Di sini Talha RA mati-matian berusaha ngelindungin Rasullah SAW. Diriwayatkan bahwa Talha RA mendapat 75 bekas luka di perang uhud. Masyaallah cinta nya sahabat kepada Rasulullah SAW. Ga rela mereka kekasih Allah ini disakiti.,indonlu
happy,"Wozniacki out! Daria Kasatkina ini lhoo..mainnya gendeng, super kencang & nampar2. Hebattt. Goodluck!  #RolandGarros18 [URL]",indonlu
anger,[USERNAME] min pengajuan reksa dana saya di setujui tgl 28/05. Kok gk dapat voucher gift card. Cek email pun tdk ad [URL],indonlu
happy,"di kawasan Puja Mandala, Bali, kita dapat melihat lima bangunan peribadatan yang berderet, mulai dari Masjid, Gereja Katolik, Wihara, Gereja Kristen Protestan, dan Pura. 5 agama sekaligus, bukti tempat ini layak dinobatkan sebagai ikon toleransi Indonesia [URL]",indonlu
fear,weh kamu memang saya penjahat apa harus di hati2in eh hana saya minta nomer kamu boleh kaga,indonlu
fear,"Ingat ingat!! Jangan dekati Zina dan jangan melakukan zina. Mudah2an para supir truk dan laki2 yg suka ""jajan"" sadar #Supir Truk Juga Tahu #segera Taubat ",indonlu
sadness,"Udah lama nih ga ada chat yang isinya""selamat bobo sayang, "".semoga mimpi indah yah..good night"".. Kalo diinget-inget, terakhir kali dapet chat kaya gitu teh, pas zaman sangkuriang najong parahu...",indonlu
sadness,Nyuruh ignore tp dia sibuk ngurusin juga haha. Sesama perempuan kok saling ngejatuhin. Semoga mbaknya sehat selalu ya,indonlu
anger,"Halo [USERNAME] [USERNAME] .. akhirnya kemarin saya bs tuker di Carls Jr PS, itupun ditolak dulu awalnya karena belum ada token toko. Masukan lain kali utk promo kalo belum siap semua dari [USERNAME] atau Carls Jr jangan jual2 dulu ke publik.",indonlu
happy,Masalah apapun yg Anda hadapi ga akan membuat Anda walaupun LEMAH/KALAH. Yang jelas masalah membuat pengalaman BERTAMBAH #JanganLupaBersyukur #AlwaysSayAlhamdulillah #Akurapopo,indonlu
happy,"sebenernya awal gua naksir yg coklat, tp wkt itu stock kosong T^T krn w kepo parah ama sound ini headphone dan keinginan untuk memiliki sudah terlalu kuat! jadinya beli yg ada stocknya aja.. akhirnya w berjodoh dengan ""STEEL""",indonlu
fear,"Jadi takut, aku sering foto anak. Tapi gak pakai flash / blits kok, karena sadar bisa bahaya kalau kena cahaya langsung matanya. Tapi mamah kurang2i aja fotonya ya nak",indonlu
fear,"Eh barusan temen w satunya cerita katanya do'i minjem duit janji hari ini. Tapi kaga dibayar, pas ditagih via whatsapp nggak bisa dihubungin. Didatengin marah marah. Kan serem huhu",indonlu
happy,Selamat buat produser RaamPunjabi n MVP yg telah kembali memproduksi film Box Office. Semoga berkelanjutan dg film2 berikutnya [URL],indonlu
love,"Seajaib-ajaibnya tulisan adalah mampu melipat jarak, memutar waktu, mendekatkan yang jauh, menghidupkan yang sudah mati. Membuat dua insan yang belum pernah bertatap muka bisa sedemikian dalam jatuh cinta. Kekuatan rp emang luar biasa.",indonlu
happy,"[USERNAME] Rambut aku kering, ngembang dan ikal naturally. Terus makin parah karena tiap hari banget pake hair dryer. Jadi kasian aja pengen di treatment. Akhirnya keratin karena dia hasilnya bikin tekstur rambut bagus dan rapih.",indonlu
sadness,wah kasihan kucingnya pasti sakit deh :d ha ada semut keinjek kucing memang ada yang kcelakan,indonlu
love,Sungguh. Cinta sejati itu ada karena dua orang yang sadar betul bahwa yang harus didekati bukan orang yang secara kimiawi engkau sukai. Dekatilah Tuhan yang menjadikan percik-percikan reaksi kimia itu ada.,indonlu
sadness,"Ramadhan udan masuk ke hari yg ke 20. tapi saya? masih gini gini aja, ga ada perubahan. padahal gatau taun depan saya masih ada apa ngga buat ketemu sama ramadhan lagi #IslahDiri",indonlu
fear,"Melihat Fotonya Saja Bikin Ngeri, Apalagi Mengalami Sendiri Merinding... Seolah kematian ada di depan mata",indonlu
anger,"Terkadang dekat dgn sahabat pacar itu perlu, untuk sekedar curhat kalo lg berantem kan ya. -Sofi, 24 tahun- . . Nah tapi pacar2 temen aku kdg curhatnya suka gatau diri. Sebel sama pacarnya aku yg dimarah2. Ku sleding juga kelen nanti",indonlu
sadness,"Gak butuh temen cewe yg pura2 butuh temen cowo yang ketika dichat jawabannya hanya ""oh"", ""iya"", ""haha"", dll. Apalagi cuma diread. ",indonlu
anger,"Banyak yg tnya dan nawarin, knpa sih gak kerja di bank? Kenapa sih gak daftar jdi PNS? Blablablaaahhh...jawabannya sederhana, gak tertarik dan jgn dipaksa. Makasih....",indonlu
anger,"Gub sebelum [USERNAME] jauh lebih kaco dan tdk manusiawi, mknya pantes dpt pengharhaan 3 tahun di Penjara. itu bukti ,! [USERNAME] [URL]",indonlu
sadness,Polres Pati Berduka : pada hari Senin (09/070 bertempat di rumah duka Ds. Waturoyo Rt 03/IV Kec. Margoyoso Kab.Pati telah dilaksanakan giat upacara persemayaman Jenazah almarhum AIPTU PURYONO jabatan terakhir Banit 1 Unit Sabhara Polsek Margoyoso [URL],indonlu
anger,[USERNAME] [USERNAME] MAKSUD PKS CARA ORANG MUSLIM YG MENINGGAL GA USAH DI SHALATTIN KARENA BEDA POLITIK.....??? APA INI CARA ISLAM BERPOLITIK....??? APA BAGINDA NABI MENGAJARKAN SEPERTI INI...??? MASIH PANTASKAH PKS DI SEBUT PARTAI DAKWAH....???,indonlu
love,"Balik lagi. kesetiaan dan cinta itu diuji ketika ada yang sakit hehe. Aku ngeliat sayangnya Papa itu pas ngeliat Papa yang ga ada capenya ngurusin nenek kakek pas sakit. Huhu berlinang. ngomongin Papa itu sekali-sekali, tapi ga bisa ngga nangis. Hoho.",indonlu
anger,SETUJUUUU ... SUDAH BANYAK SETAN YG BER-SORBAN NGAKU2 ULAMA .. HADITS YG DI-UCAPKAN HADITS2 PALSU,indonlu
sadness,Alasan kenapa aing jarang bales chat. Ngobrol sama manusia itu lebih seru dibanding chat yang kadang ga jelas juga yang dibahas apa. [URL],indonlu
sadness,masih ikut dengan mertua rasanya nano nano bgt... nyari rumah buat di kredit juga susah bgt... posisi lagi hamil anak pertama.. kadang bikin emosi naik turun... pengennya mandiri tapi mungkin belum saatnya..,indonlu
sadness,"Ini kaya gw kapan hari itu, seharian mantengin asian food channel, ngliatin makan sodap2. Ehhh sendirinya makan indomie sama ngemil krupuk gegara malas keluar kos",indonlu
happy,Alhamdulillah goal suport unit penyambutan RI 1 semarang peresmian terminal baru airport a yani semarang . Tambahan 3 unit alpahard facelift 2018 mendarat dengan selamat,indonlu
happy,cihe zayn malik alay selamat ya wkwk iya pi memang jadi kaya anak punk (cont),indonlu
anger,"[USERNAME] maaf pak saya rasa kita hrus punya etika dlm mengutarakan pendapat, aplgi bila anda suka berdakwah dan orang yg berpendidikan...berbeda itu hal yg biasa.....",indonlu
anger,"Baik kalau Soal HAM, Mau tanya Koruptor waktu maling mikirkan Hak Orang lain ngak ? Koruptor itu sendiri adalah Pelanggar HAM !!! Cuma Koruptor yang bela Koruptor !!! Politisi Bebal !!!",indonlu
anger,kan gw udah putusin ga mau dikatain mau nyumpahin dia mati mau minta rebutan warisan lah kaga lah gw jg tetep anak ce tau diri kog hrs ikut suami gw yg akan ajak gw menetap di negara impian gw Kanada ..pasti tercapai kog tenang aja sabar jiwaku,indonlu
love,Keren banget sumpah gua Mau nangis sangkin kerennya gua makin sayang banget sama kalian jangan lupa streaming Aroha,indonlu
anger,Palembang. Be nice please. Jangan dirusak oleh kelakuan orang orang yang isengnya ampun seanjing anjing gini. Katanya Kota Internasional? Hadeehh,indonlu
happy,"#Muktamar18IMM kali ini agaknya merupakan Muktamar yg 'keren'. Muktamar yang 'sadar' jaman. Terlihat dengan pemaksimalan website dan media internet lainnya. Dari countdown acara, regustrasi peserta sampai pendaftaran Formatur. Keren!",indonlu
love,"[USERNAME] pinter ganteng berwibawa sama jago kendaliin suasana membuat pusing 8 keliling ... adoeh cpt2 ketemu lah , beta sudah ingin bertemu",indonlu
anger,"[USERNAME] [USERNAME] Kontol kamu terlihat jelek dan mengkerut dr jawaban twittermu, pasti kamu di real life ga pernah ada yg mau diajak ngewe ya. Keliatan. Mas kalo dapet dm gini kesel dan marah gak? Kalo kesel brrt senasib sm mba valen.",indonlu
sadness,Jam 3 pagi baru balik dr lokasi dan paginya langsung ngerjain beginian di kantor..bener2 karyawan berdedikasi tinggi,indonlu
fear,"[USERNAME] mlm pak td di sekitaran flyover tanjung barat arah ragunan ad segerombolan anak muda sepertinya mau SOTR pak, mohon di tindak pak terimakasih",indonlu
love,"kalo konteks suka itu masih bisa pake alesan kayak ya gue suka dia karena dia ganteng tapi kalo dalam konteks sayang, gaperlu pake alesan lg. apapun yang [USERNAME] lakuin itulah yg ngebuat kita jatuh cinta sama mereka tanpa alasan setitik pun",indonlu
fear,"Dari mulai disuruh2, dibentak, dimarah-marah. Untungnya sih ga ada kekerasan fisik ya, tapi dari segi mental itu yang jadi kita takut/ga nyaman buat pergi ke sekolah kita sendiri. Walaupun katanya cuma akting, tapi tetep ajalah ngebekas.",indonlu
anger,"Mngkin wajar kalo ada org Islam agak kesel denger cewek (berbusana minim & agak tengil) ngomong pake bhs Arab. Karena bhs tsb bhs yg cukup sakral buat org Islam. Tp ga bisa dipungkiri kalo org Arab ga smuanya taat, jd wajar dia punya tabiat gitu dgn bhs Arabnya. #bahasaArab",indonlu
love,"itu kenapa gue lebih sayang internet friends. mereka yang lebih peduli, bahkan mereka yang selalu cheer up pas gue down. ketikan mereka yang bikin mood gue bangkit. mereka yang bisa bikin gue ketawa cuma lewat layar hp. i don't deserve them but i cinta them sm.",indonlu
anger,haha makanya jujur ay jangan bohong haha jangan satu ! : bohong di jual lagi hayo,indonlu
happy,"Kl mudik blk ke sby logistik bahan pangan lengkap, apalagi hbs panen bakal ga beli beras smp bbrp bulan. Alhamdulillah nikmatnya pulang kampung",indonlu
sadness,"H-10 __ Kamu saja yang kembali, biar aku tetap disini. Dia memilihmu, untuk apa kupaksa. Berbahagialah, karena aku tak akan mengganggu lagi. Berhappylah, bersama orang yang (katanya) kau cinta. Selasa, 5 Juni 2018 Berjan, Gebang, Purworejo 23:05 WIB",indonlu
sadness,"Gw sh sbnrnya susah banget nih lepas dr sedotan, krn pake sedotan lebih melindungi lipstick ye kan, lebih rapi juga minumnya. Tapi, gue rasa environment preservation dengan mengurangi plastik lebih penting drpd itu.",indonlu
love,1thn aku memang jauh dari mereka Tapi aku tahu bahwa Doa mereka slalu bersamakuu Cinta mereka yang membuatku bertahan di tanah yang jauh dan asing..,indonlu
happy,"Menyantuni anak yatim adalah sebuah kewajiban..Mereka juga berhak bahagia seperti kita.layak untuk bahagia..Pramuka peduli untuk mereka,pramuka untuk indonesia",indonlu
anger,"[USERNAME] [USERNAME] Katanya Bapak Reformasi dan Demokrasi di Negeri kita ini, tapi kenyataannya sebaliknya tidak mau mengakui kelebihan seseorang. Pemimpin macam apa itu, tidak ada yang bisa diambil contoh dari nya. Kami sebagai generasi muda menolak",indonlu
happy,"Alhamdulillah, hari ini Senin tggl 9 Juli 2018 murid SMAIA 7 sudah mengawali hari pertama masuk sekolah di tahun ajaran 2018/2019. Pada kesempatan kali ini, dilaksanakan apel pagi dengan pembina bapak kepala sekolah.",indonlu
happy,Jadi happy nya gue tuh justru buat hal yg simple2 Sesimple ngeliat panah yang buat nunjukin bensin motor (apaansi namanya) gerak ke arah full,indonlu
sadness,"dalam kesendirian tetap memaksaku untuk berjalan, tanpa henti dan takkan kembali, karena esok bukanlah hari ini, dan masa lalu akan berganti menjadi masa depan...#dududududu [URL]",indonlu
anger,"[USERNAME] [USERNAME] [USERNAME] br keluar goa ya? lu ga tau presiden lu diancam bunuh, dikacung2in? ma bicah pula. viral video nya. ga mgkn kalo ga tau. parah lu",indonlu
sadness,"Tapi agak sedih itu, telinga abis di pukul cenat cenut sampai sekarang dan pusing. Alhamdulillah itu batu ga jadi dilempar, masih pengen sehat sampai besok2 Tuhan",indonlu
sadness,"[USERNAME] Narsumku rutin minum obatnya. Pernah dia skip setahun gak minum obat, karena waktu itu ngerasa dia baik2 aja. Begitu skip minum obat, dia balik lagi dengar bisikan2, bahkan lebih parah. Kalau minum obatnya terkontrol, dia bilang menjalank",indonlu
sadness,"Dan barusan, gw bahas ini. Gk ribut sih, gw cuma keluarin uneg2 aja. Dan dia cuma bisa diem krna emg gabisa ngapa2in lg sih. Kasian juga, dia jd ngerasa bersalah. Ya padahal jg gabisa ngapa2in sih. Bukan mau dia jg sesibuk ini.",indonlu
happy,"Selamat Pagi Tweeter Semoga Hari2 selalu bahagia ... Jauh dari rasa benci, amarah, dendam, iri dan dengki... Sambut hari dengan perdamaian, kasih sayang dan cinta....",indonlu
fear,"Gimana caranya ngehadepin dosen yang dichat terus ngeread doang? Padahal responnya penting banget buat gue. Gue bingung mau ngapain, takut salah langkah.",indonlu
anger,yang penting tidak-ngejer2 cowok orang yeh padahal sudah jls ditolak mentah2,indonlu
happy,"Setelah semaleman gabisa tidur, trs jam 3 minum obat lagi baru bisa tidur. Trs sekarang bangun tidur udah cenghar lagi aja. Alhamdulillah demamnya cuma sehari",indonlu
fear,[USERNAME] Kalo gt skrng di spanduk tersebut (kalo ga salah pojoan alun2 depan kantor ....) Di keramatkan ya Bu? Kira2 masuk bid'ah juga ga ya? #seriustanya,indonlu
fear,Serem banget sih yg jualan yg nipu-nipu. Gue bawa duit org dikit aja ga tenang banget ini kalo belum dapet kabar barangnya dapet kaga. Ini sampe orderan customer ga di beliin. :(,indonlu
sadness,"Sering terjadi ! Puasa bukannya badan makin kurusan malah makin lebar dan klimaksnya pas hari raya banyak yang tanya ""Sekarang gemukan ya""",indonlu
happy,"Dulu, kekosongan bersosialisasi di dunia nyata gw ekspresikan berbeda di dunia maya. Kebetulan dikenalin Mig33 sama adek. Langsung nyetem, orangnya ramah2.",indonlu
happy,"Mau Ngucapin Happy Birthday yg ke 24 buat de' Nursehah. smoga berkah umur & rezekinya, sehat slalu, makin rajin ibadahnya & tetap jadi wanita kuat yg menginspirasi bnyak org. Wish u all the best girl  #IniSahurTIKETCOMHariKe20 [USERNAME] [USERNAME] [URL]",indonlu
love,gw lagi dengerin lagu2 Zayn Malik dulu gw benci banget ma doi gara2 keluar dari 1D dah gitu gayanya tengil tapi semenjak rilis lagu pillow talk blh juga wqwq trus lanjut deh sampai skrg suka dengerin lagu2nya **memang terkadang manusia sering menjilat ludah sendiri ,indonlu
